99.14664819569035,267.6881634390739
131.7748258879154,267.6881228353806
164.40300358014045,267.68800102400155
197.0311812716108,267.6877980050364
197.03122706309142,274.2885262344551
164.40303410779424,274.28872925531607
131.7748411517423,274.2888510677928
99.14664819569035,274.28889167188515
99.14664819569035,280.88961984552583
131.7748564163239,280.8895792410343
164.40306463620274,280.88945742746006
197.03127285608156,280.8892544047032
197.0313186490717,287.4899825155812
164.40309516536598,287.4901855400343
131.77487168090553,287.49030735470615
99.14664819569035,287.49034795979634
