642.2884274060816,439.3047691600169
674.0829926926248,439.3046708711601
705.8775579771828,439.3043760058035
737.6721232571088,439.30388456313773
737.672213583185,444.955396515689
705.8776181943464,444.9558879609847
674.0830228008757,444.956182828162
642.2884274060816,444.95628111661426
642.2884274060816,450.6077929904704
674.0830529097884,450.60769470080436
705.87767841151,450.60739983281775
737.6723039092612,450.606908386106
737.6723942359993,456.2584201737818
705.8777386293353,456.25891162231426
674.083083018701,456.25920649131234
642.2884274060816,456.2593047811807
642.2884274060816,461.9108164889475
674.0831131276137,461.91071819907916
705.8777988471606,461.910423328665
737.6724845627372,461.9099318779072
737.6725748901368,467.5614434990891
705.8778590656476,467.5619349516676
674.0831432371881,467.5622298234979
642.2884274060816,467.5623281137708
642.2884274060816,473.2138396554483
674.0831733461007,473.2137413643662
705.8779192847963,473.21344649172664
737.6726652181983,473.2129550367206
737.6727555469214,478.86446649140856
705.8779795032834,478.86495794823537
674.0832034556752,478.865252822291
642.2884274060816,478.8653511135754
642.2884274060816,484.5168624889613
674.0832335652495,484.51676419727227
705.8780397224322,484.5164693220029
737.6728458756445,484.51597786295076
737.6729362050294,490.16748915175174
705.8780999422427,490.16798061262455
674.0832636754856,490.16827548910777
642.2884274060816,490.1683737812014
642.2884274060816,495.81988499029575
674.0832937850599,495.8197866975952
705.8781601620531,495.8194918196958
737.6730265350759,495.8190003568
737.6731168651224,501.4705114793094
705.8782203825253,501.47100294402594
674.0833238952961,501.4712978231391
642.2884274060816,501.47139611604194
642.2884274060816,507.1229071588446
674.0833540055321,507.1228088655372
705.8782806029975,507.1225139854125
737.6732071958307,507.12202251847066
737.6732975272008,512.7735334744862
705.8783408234697,512.7740249436533
674.0833841157682,512.7743198247895
642.2884274060816,512.7744181187038
642.2884274060816,518.4259289952149
674.083414226666,518.425830700896
705.8784010446036,518.425535818546
737.6733878585708,518.4250443475581
737.6734781912642,524.0765551374843
705.8784612663992,524.0770466104952
674.0834443369022,524.0773414936543
642.2884274060816,524.0774397883779
642.2884274060816,529.7289504985974
674.0834744478,529.7288522036715
705.8785214881948,529.7285573186917
737.6735685232959,529.7280658440624
737.6736588566511,535.3795764681016
705.8785817099905,535.3800679449562
674.0835045593595,535.3803628309475
642.2884274060816,535.3804611262781
642.2884274060816,541.0319716706106
674.0835346702573,541.0318733748754
705.8786419324477,541.031578487468
737.6737491900062,541.0310870085904
